source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence
minutes/2020/2020-04-06/2020-04-07_city-council.md,1,2020-04-07,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-04-06/2020-04-07_city-council.md,2,2020-04-07,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-04-06/2020-04-07_city-council.md,3,2020-04-07,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-04-06/2020-04-07_city-council.md,4,2020-04-07,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,0,,roll-call,Passed unanimously,rule:lu-subdiv,high
minutes/2020/2020-04-06/2020-04-07_city-council.md,5,2020-04-07,Council,Contract/Purchase,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,rule:proc-session,high
minutes/2020/2020-04-06/2020-04-07_city-council.md,6,2020-04-07,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-04-20/2020-04-21_city-council.md,1,2020-04-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-04-20/2020-04-21_city-council.md,2,2020-04-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-04-20/2020-04-21_city-council.md,3,2020-04-21,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,5,0,,roll-call,Passed unanimously,rule:lu-rezone,high
minutes/2020/2020-04-20/2020-04-21_city-council.md,4,2020-04-21,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-04-20/2020-04-21_city-council.md,5,2020-04-21,Council,Contract/Purchase,Contract-Purchase,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-04-20/2020-04-21_city-council.md,6,2020-04-21,Council,Interlocal,Interlocal,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-04-20/2020-04-21_city-council.md,7,2020-04-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-05-04/2020-05-05_city-council.md,1,2020-05-05,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-05-04/2020-05-05_city-council.md,2,2020-05-05,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-05-04/2020-05-05_city-council.md,3,2020-05-05,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-05-04/2020-05-05_city-council.md,4,2020-05-05,Council,Budget Amendment,Budget,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,medium
minutes/2020/2020-05-04/2020-05-05_city-council.md,5,2020-05-05,Council,Contract/Purchase,Contract-Purchase,,final-action,fail,2,3,,roll-call,Failed,crosswalk,high
minutes/2020/2020-05-04/2020-05-05_city-council.md,6,2020-05-05,Council,Other,Other,,final-action,pass,5,0,,roll-call,Passed unanimously,rule:no-signal,low
minutes/2020/2020-05-04/2020-05-05_city-council.md,7,2020-05-05,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-05-04/2020-05-05_city-council.md,8,2020-05-05,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-05-18/2020-05-19_city-council.md,1,2020-05-19,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Passed unanimously,rule:no-signal,low
minutes/2020/2020-05-18/2020-05-19_city-council.md,2,2020-05-19,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Passed unanimously,rule:no-signal,low
minutes/2020/2020-05-18/2020-05-19_city-council.md,3,2020-05-19,Council,Budget Amendment,Budget,,final-action,pass,,,,unanimous-declared,Passed unanimously,crosswalk,high
minutes/2020/2020-05-18/2020-05-19_city-council.md,4,2020-05-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-05-18/2020-05-19_city-council.md,5,2020-05-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Passed unanimously,crosswalk,high
minutes/2020/2020-05-18/2020-05-19_city-council.md,6,2020-05-19,Council,Other,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,rule:proc-agenda,high
minutes/2020/2020-05-18/2020-05-19_city-council.md,7,2020-05-19,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,3,2,,roll-call,Passed,rule:lu-rezone,high
minutes/2020/2020-05-18/2020-05-19_city-council.md,8,2020-05-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-05-18/2020-05-19_city-council.md,9,2020-05-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-06-01/2020-06-02_city-council.md,1,2020-06-02,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-06-01/2020-06-02_city-council.md,2,2020-06-02,Council,Other,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,rule:proc-agenda,high
minutes/2020/2020-06-01/2020-06-02_city-council.md,3,2020-06-02,Council,Land-Use/Zoning,Contract-Purchase,,final-action,pass,5,0,,roll-call,Passed unanimously,rule:contract,high
minutes/2020/2020-06-01/2020-06-02_city-council.md,4,2020-06-02,Council,Other,Other,,final-action,pass,5,0,,roll-call,Passed unanimously,rule:no-signal,low
minutes/2020/2020-06-01/2020-06-02_city-council.md,5,2020-06-02,Council,Other,Other,,final-action,pass,5,0,,roll-call,Passed unanimously,rule:no-signal,low
minutes/2020/2020-06-01/2020-06-02_city-council.md,6,2020-06-02,Council,Other,Budget,,final-action,pass,5,0,,roll-call,Passed unanimously,rule:budget,high
minutes/2020/2020-06-01/2020-06-02_city-council.md,7,2020-06-02,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-06-15/2020-06-16_city-council.md,1,2020-06-16,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-06-15/2020-06-16_city-council.md,2,2020-06-16,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-06-15/2020-06-16_city-council.md,3,2020-06-16,Council,Other,Other,,final-action,pass,5,0,,roll-call,Passed unanimously,rule:no-signal,low
minutes/2020/2020-06-15/2020-06-16_city-council.md,4,2020-06-16,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-06-15/2020-06-16_city-council.md,5,2020-06-16,Council,Budget Amendment,Budget,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,medium
minutes/2020/2020-06-15/2020-06-16_city-council.md,6,2020-06-16,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-06-15/2020-06-16_city-council.md,7,2020-06-16,Council,Budget Amendment,Budget,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,medium
minutes/2020/2020-06-15/2020-06-16_city-council.md,8,2020-06-16,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-06-15/2020-06-16_city-council.md,9,2020-06-16,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-06-15/2020-06-16_city-council.md,10,2020-06-16,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-06-15/2020-06-16_city-council.md,11,2020-06-16,Council,Contract/Purchase,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,rule:proc-session,high
minutes/2020/2020-06-15/2020-06-16_city-council.md,12,2020-06-16,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-06-29/2020-06-29_city-council.md,1,2020-06-29,Council,Resolution,Resolution,,final-action,pass,3,0,,roll-call,Passed,crosswalk,medium
minutes/2020/2020-06-29/2020-06-29_city-council.md,2,2020-06-29,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,3,0,,roll-call,Passed,crosswalk,high
minutes/2020/2020-07-20/2020-07-21_city-council.md,1,2020-07-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-07-20/2020-07-21_city-council.md,2,2020-07-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-07-20/2020-07-21_city-council.md,3,2020-07-21,Council,Contract/Purchase,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,rule:proc-session,high
minutes/2020/2020-07-20/2020-07-21_city-council.md,4,2020-07-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-08-17/2020-08-18_city-council.md,1,2020-08-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-08-17/2020-08-18_city-council.md,2,2020-08-18,Council,Contract/Purchase,Contract-Purchase,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-08-17/2020-08-18_city-council.md,3,2020-08-18,Council,Land-Use/Zoning,Land-Use,General-Plan-Amendment,final-action,pass,5,0,,roll-call,Passed unanimously,rule:lu-gpa,high
minutes/2020/2020-08-17/2020-08-18_city-council.md,4,2020-08-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-08-31/2020-09-01_city-council.md,1,2020-09-01,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-08-31/2020-09-01_city-council.md,2,2020-09-01,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-08-31/2020-09-01_city-council.md,3,2020-09-01,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-08-31/2020-09-01_city-council.md,4,2020-09-01,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-08-31/2020-09-01_city-council.md,5,2020-09-01,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,medium
minutes/2020/2020-08-31/2020-09-01_city-council.md,6,2020-09-01,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,medium
minutes/2020/2020-08-31/2020-09-01_city-council.md,7,2020-09-01,Council,Budget Amendment,Budget,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-08-31/2020-09-01_city-council.md,8,2020-09-01,Council,Contract/Purchase,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,rule:proc-session,high
minutes/2020/2020-08-31/2020-09-01_city-council.md,9,2020-09-01,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Passed unanimously,crosswalk,high
minutes/2020/2020-09-14/2020-09-15_city-council.md,1,2020-09-15,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-09-14/2020-09-15_city-council.md,2,2020-09-15,Council,Contract/Purchase,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,rule:proc-session,high
minutes/2020/2020-09-14/2020-09-15_city-council.md,3,2020-09-15,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-09-14/2020-09-15_city-council.md,4,2020-09-15,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,0,,roll-call,Passed unanimously,rule:lu-subdiv,high
minutes/2020/2020-09-14/2020-09-15_city-council.md,5,2020-09-15,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-09-14/2020-09-15_city-council.md,6,2020-09-15,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-09-14/2020-09-15_city-council.md,7,2020-09-15,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-09-14/2020-09-15_city-council.md,8,2020-09-15,Council,Interlocal,Interlocal,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-09-14/2020-09-15_city-council.md,9,2020-09-15,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-09-14/2020-09-15_city-council.md,10,2020-09-15,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Passed unanimously,crosswalk,high
minutes/2020/2020-10-05/2020-10-06_city-council.md,1,2020-10-06,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-10-05/2020-10-06_city-council.md,2,2020-10-06,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-10-05/2020-10-06_city-council.md,3,2020-10-06,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-10-05/2020-10-06_city-council.md,4,2020-10-06,Council,Contract/Purchase,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,rule:proc-session,high
minutes/2020/2020-10-05/2020-10-06_city-council.md,5,2020-10-06,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Passed unanimously,crosswalk,high
minutes/2020/2020-10-12/2020-10-16_city-council.md,1,2020-10-16,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-10-12/2020-10-16_city-council.md,2,2020-10-16,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-10-12/2020-10-16_city-council.md,3,2020-10-16,Council,Ordinance,Ordinance,,final-action,pass,4,0,1,roll-call,Passed,crosswalk,high
minutes/2020/2020-10-12/2020-10-16_city-council.md,4,2020-10-16,Council,Contract/Purchase,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,rule:proc-adjourn,high
minutes/2020/2020-10-12/2020-10-16_city-council.md,5,2020-10-16,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Passed unanimously,crosswalk,high
minutes/2020/2020-11-16/2020-11-17_city-council.md,1,2020-11-17,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-11-16/2020-11-17_city-council.md,2,2020-11-17,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-11-16/2020-11-17_city-council.md,3,2020-11-17,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,5,0,,roll-call,Passed unanimously,rule:lu-rezone,high
minutes/2020/2020-11-16/2020-11-17_city-council.md,4,2020-11-17,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-11-16/2020-11-17_city-council.md,5,2020-11-17,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-11-16/2020-11-17_city-council.md,6,2020-11-17,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,medium
minutes/2020/2020-11-16/2020-11-17_city-council.md,7,2020-11-17,Council,Budget Amendment,Budget,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-11-16/2020-11-17_city-council.md,8,2020-11-17,Council,Contract/Purchase,Contract-Purchase,,final-action,pass,4,0,1,roll-call,Passed,crosswalk,high
minutes/2020/2020-11-16/2020-11-17_city-council.md,9,2020-11-17,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,medium
minutes/2020/2020-11-16/2020-11-17_city-council.md,10,2020-11-17,Council,Contract/Purchase,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,rule:proc-session,high
minutes/2020/2020-11-16/2020-11-17_city-council.md,11,2020-11-17,Council,Land-Use/Zoning,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Passed unanimously,rule:proc-adjourn,high
minutes/2020/2020-11-30/2020-12-01_city-council.md,1,2020-12-01,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-11-30/2020-12-01_city-council.md,2,2020-12-01,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-11-30/2020-12-01_city-council.md,3,2020-12-01,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-11-30/2020-12-01_city-council.md,4,2020-12-01,Council,Contract/Purchase,Contract-Purchase,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-11-30/2020-12-01_city-council.md,5,2020-12-01,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-11-30/2020-12-01_city-council.md,6,2020-12-01,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-11-30/2020-12-01_city-council.md,7,2020-12-01,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Passed unanimously,crosswalk,high
minutes/2020/2020-12-14/2020-12-15_city-council.md,1,2020-12-15,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-12-14/2020-12-15_city-council.md,2,2020-12-15,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-12-14/2020-12-15_city-council.md,3,2020-12-15,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-12-14/2020-12-15_city-council.md,4,2020-12-15,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-12-14/2020-12-15_city-council.md,5,2020-12-15,Council,Ordinance,Ordinance,,final-action,pass,4,1,,roll-call,Passed,crosswalk,high
minutes/2020/2020-12-14/2020-12-15_city-council.md,6,2020-12-15,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-12-14/2020-12-15_city-council.md,7,2020-12-15,Council,Land-Use/Zoning,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Passed unanimously,rule:proc-adjourn,high
minutes/2021/2021-01-04/2021-01-05_city-council.md,1,2021-01-05,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2021/2021-01-04/2021-01-05_city-council.md,2,2021-01-05,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
